"Tag Code","Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Brood Year YYYY","First Obs Date Max","Last Obs Date Min"
"3DD.003D7478FE","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D7478FF","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747902","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747909","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74790A","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74790D","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74790F","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747912","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747913","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747918","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74791A","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74791C","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74791E","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747924","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747927","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747928","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74792B","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747931","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747934","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74793E","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747940","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74794C","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74795C","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74795F","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74796A","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74796D","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747971","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747975","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74797B","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74797E","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74797F","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747983","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747985","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747986","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747987","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74798B","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D7479F8","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A01","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A07","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A09","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A12","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A13","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A16","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A17","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A18","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A23","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A24","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A3B","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A42","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A4B","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A4E","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A50","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747A53","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747AC7","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747ACC","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747ACD","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747AD4","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747AD7","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747ADA","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747AE3","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747AE9","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747AF1","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747AF6","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747AFB","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747AFD","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747B03","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747B09","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747B0B","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747B16","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747B1E","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747DE2","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747DE5","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747DEA","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747DF2","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747DF4","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747DFA","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E01","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E04","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E0F","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E12","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E20","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E2C","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E31","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E34","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E39","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E40","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E49","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E50","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E55","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E5C","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E60","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E61","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E62","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E63","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E6B","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E8D","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E8E","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747E97","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747F7C","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747F81","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747F87","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747F89","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747F8E","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747F90","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747F9D","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FA6","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FAF","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FB0","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FB3","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FBC","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FBD","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FC2","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FC5","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FC6","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FCA","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FD3","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FD4","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FEC","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FED","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FF1","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FFB","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FFD","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D747FFE","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D748001","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D74800E","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D748010","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
"3DD.003D748011","ICL - Lower Icicle Instream Array","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","04/14/2021","04/14/2021"
